"001-ANTHONY CITY HALL" ,10 ,"US SENATOR" ,10 ,"TED CRUZ" ,"REP" ,"ELECTION DAY" ,10 ,
"037-FATHER PINTO COMPLEX" ,110 ,"DISTRICT JUDGE, 388TH JUDICIAL DISTRICT" ,10 ,"LAURA STRATHMANN" ,"DEM" ,"ELECTION DAY" ,14 ,
"037-FATHER PINTO COMPLEX" ,110 ,"DISTRICT JUDGE, 388TH JUDICIAL DISTRICT" ,10 ,"LAURA STRATHMANN" ,"DEM" ,"PAPER EDAY" ,0 ,
"037-FATHER PINTO COMPLEX" ,110 ,"DISTRICT JUDGE, 388TH JUDICIAL DISTRICT" ,10 ,"LAURA STRATHMANN" ,"DEM" ,"EARLY VOTING" ,5 ,
"037-FATHER PINTO COMPLEX" ,110 ,"DISTRICT JUDGE, 388TH JUDICIAL DISTRICT" ,10 ,"LAURA STRATHMANN" ,"DEM" ,"PAPER EARLY" ,0 ,
"037-FATHER PINTO COMPLEX" ,110 ,"DISTRICT JUDGE, 388TH JUDICIAL DISTRICT" ,10 ,"LAURA STRATHMANN" ,"DEM" ,"Total" ,19 ,
"037-FATHER PINTO COMPLEX" ,110 ,"DISTRICT JUDGE, 388TH JUDICIAL DISTRICT" ,20 ,"LUCILA CAMARENA" ,"DEM" ,"ELECTION DAY" ,17 ,
"037-FATHER PINTO COMPLEX" ,110 ,"DISTRICT JUDGE, 388TH JUDICIAL DISTRICT" ,20 ,"LUCILA CAMARENA" ,"DEM" ,"PAPER EDAY" ,0 ,
"037-FATHER PINTO COMPLEX" ,110 ,"DISTRICT JUDGE, 388TH JUDICIAL DISTRICT" ,20 ,"LUCILA CAMARENA" ,"DEM" ,"EARLY VOTING" ,14 ,
"037-FATHER PINTO COMPLEX" ,110 ,"DISTRICT JUDGE, 388TH JUDICIAL DISTRICT" ,20 ,"LUCILA CAMARENA" ,"DEM" ,"PAPER EARLY" ,4 ,
"037-FATHER PINTO COMPLEX" ,110 ,"DISTRICT JUDGE, 388TH JUDICIAL DISTRICT" ,20 ,"LUCILA CAMARENA" ,"DEM" ,"Total" ,35 ,
"037-FATHER PINTO COMPLEX" ,120 ,"DISTRICT JUDGE, 448TH JUDICIAL DISTRICT" ,10 ,"SERGIO ENRIQUEZ" ,"DEM" ,"ELECTION DAY" ,8 ,
"037-FATHER PINTO COMPLEX" ,120 ,"DISTRICT JUDGE, 448TH JUDICIAL DISTRICT" ,10 ,"SERGIO ENRIQUEZ" ,"DEM" ,"PAPER EDAY" ,0 ,
"037-FATHER PINTO COMPLEX" ,120 ,"DISTRICT JUDGE, 448TH JUDICIAL DISTRICT" ,10 ,"SERGIO ENRIQUEZ" ,"DEM" ,"EARLY VOTING" ,9 ,
"037-FATHER PINTO COMPLEX" ,120 ,"DISTRICT JUDGE, 448TH JUDICIAL DISTRICT" ,10 ,"SERGIO ENRIQUEZ" ,"DEM" ,"PAPER EARLY" ,1 ,
"037-FATHER PINTO COMPLEX" ,120 ,"DISTRICT JUDGE, 448TH JUDICIAL DISTRICT" ,10 ,"SERGIO ENRIQUEZ" ,"DEM" ,"Total" ,18 ,
"037-FATHER PINTO COMPLEX" ,120 ,"DISTRICT JUDGE, 448TH JUDICIAL DISTRICT" ,20 ,"REGINA ARDITTI" ,"DEM" ,"ELECTION DAY" ,22 ,
"037-FATHER PINTO COMPLEX" ,120 ,"DISTRICT JUDGE, 448TH JUDICIAL DISTRICT" ,20 ,"REGINA ARDITTI" ,"DEM" ,"PAPER EDAY" ,0 ,
"037-FATHER PINTO COMPLEX" ,120 ,"DISTRICT JUDGE, 448TH JUDICIAL DISTRICT" ,20 ,"REGINA ARDITTI" ,"DEM" ,"EARLY VOTING" ,10 ,
"037-FATHER PINTO COMPLEX" ,120 ,"DISTRICT JUDGE, 448TH JUDICIAL DISTRICT" ,20 ,"REGINA ARDITTI" ,"DEM" ,"PAPER EARLY" ,3 ,
"037-FATHER PINTO COMPLEX" ,120 ,"DISTRICT JUDGE, 448TH JUDICIAL DISTRICT" ,20 ,"REGINA ARDITTI" ,"DEM" ,"Total" ,35 ,
"037-FATHER PINTO COMPLEX" ,130 ,"CRIMINAL DISTRICT JUDGE, COURT NO. 1" ,10 ,"THERESA CABALLERO TC" ,"DEM" ,"ELECTION DAY" ,15 ,
"037-FATHER PINTO COMPLEX" ,130 ,"CRIMINAL DISTRICT JUDGE, COURT NO. 1" ,10 ,"THERESA CABALLERO TC" ,"DEM" ,"PAPER EDAY" ,0 ,
"037-FATHER PINTO COMPLEX" ,130 ,"CRIMINAL DISTRICT JUDGE, COURT NO. 1" ,10 ,"THERESA CABALLERO TC" ,"DEM" ,"EARLY VOTING" ,10 ,
"037-FATHER PINTO COMPLEX" ,130 ,"CRIMINAL DISTRICT JUDGE, COURT NO. 1" ,10 ,"THERESA CABALLERO TC" ,"DEM" ,"PAPER EARLY" ,2 ,
"037-FATHER PINTO COMPLEX" ,130 ,"CRIMINAL DISTRICT JUDGE, COURT NO. 1" ,10 ,"THERESA CABALLERO TC" ,"DEM" ,"Total" ,27 ,
"037-FATHER PINTO COMPLEX" ,130 ,"CRIMINAL DISTRICT JUDGE, COURT NO. 1" ,20 ,"DIANE NAVARRETE" ,"DEM" ,"ELECTION DAY" ,16 ,
"037-FATHER PINTO COMPLEX" ,130 ,"CRIMINAL DISTRICT JUDGE, COURT NO. 1" ,20 ,"DIANE NAVARRETE" ,"DEM" ,"PAPER EDAY" ,0 ,
"037-FATHER PINTO COMPLEX" ,130 ,"CRIMINAL DISTRICT JUDGE, COURT NO. 1" ,20 ,"DIANE NAVARRETE" ,"DEM" ,"EARLY VOTING" ,12 ,
"037-FATHER PINTO COMPLEX" ,130 ,"CRIMINAL DISTRICT JUDGE, COURT NO. 1" ,20 ,"DIANE NAVARRETE" ,"DEM" ,"PAPER EARLY" ,1 ,
"037-FATHER PINTO COMPLEX" ,130 ,"CRIMINAL DISTRICT JUDGE, COURT NO. 1" ,20 ,"DIANE NAVARRETE" ,"DEM" ,"Total" ,29 ,
"038-FIRE STATION 3" ,10 ,"US SENATOR" ,10 ,"TED CRUZ" ,"REP" ,"ELECTION DAY" ,4 ,
"038-FIRE STATION 3" ,10 ,"US SENATOR" ,10 ,"TED CRUZ" ,"REP" ,"PAPER EDAY" ,0 ,
"038-FIRE STATION 3" ,10 ,"US SENATOR" ,10 ,"TED CRUZ" ,"REP" ,"EARLY VOTING" ,3 ,
"038-FIRE STATION 3" ,10 ,"US SENATOR" ,10 ,"TED CRUZ" ,"REP" ,"PAPER EARLY" ,1 ,
"038-FIRE STATION 3" ,10 ,"US SENATOR" ,10 ,"TED CRUZ" ,"REP" ,"Total" ,8 ,
"038-FIRE STATION 3" ,10 ,"US SENATOR" ,20 ,"DAVID DEWHURST" ,"REP" ,"ELECTION DAY" ,2 ,
"038-FIRE STATION 3" ,10 ,"US SENATOR" ,20 ,"DAVID DEWHURST" ,"REP" ,"PAPER EDAY" ,0 ,
"038-FIRE STATION 3" ,10 ,"US SENATOR" ,20 ,"DAVID DEWHURST" ,"REP" ,"EARLY VOTING" ,0 ,
"038-FIRE STATION 3" ,10 ,"US SENATOR" ,20 ,"DAVID DEWHURST" ,"REP" ,"PAPER EARLY" ,0 ,
"038-FIRE STATION 3" ,10 ,"US SENATOR" ,20 ,"DAVID DEWHURST" ,"REP" ,"Total" ,2 ,
"038-FIRE STATION 3" ,20 ,"RAILROAD COMMISSIONER" ,10 ,"WARREN CHISUM" ,"REP" ,"ELECTION DAY" ,4 ,
"038-FIRE STATION 3" ,20 ,"RAILROAD COMMISSIONER" ,10 ,"WARREN CHISUM" ,"REP" ,"PAPER EDAY" ,0 ,
"038-FIRE STATION 3" ,20 ,"RAILROAD COMMISSIONER" ,10 ,"WARREN CHISUM" ,"REP" ,"EARLY VOTING" ,2 ,
"038-FIRE STATION 3" ,20 ,"RAILROAD COMMISSIONER" ,10 ,"WARREN CHISUM" ,"REP" ,"PAPER EARLY" ,0 ,
"038-FIRE STATION 3" ,20 ,"RAILROAD COMMISSIONER" ,10 ,"WARREN CHISUM" ,"REP" ,"Total" ,6 ,
"038-FIRE STATION 3" ,20 ,"RAILROAD COMMISSIONER" ,20 ,"CHRISTI CRADDICK" ,"REP" ,"ELECTION DAY" ,2 ,
"038-FIRE STATION 3" ,20 ,"RAILROAD COMMISSIONER" ,20 ,"CHRISTI CRADDICK" ,"REP" ,"PAPER EDAY" ,0 ,
"038-FIRE STATION 3" ,20 ,"RAILROAD COMMISSIONER" ,20 ,"CHRISTI CRADDICK" ,"REP" ,"EARLY VOTING" ,1 ,
"038-FIRE STATION 3" ,20 ,"RAILROAD COMMISSIONER" ,20 ,"CHRISTI CRADDICK" ,"REP" ,"PAPER EARLY" ,1 ,
"038-FIRE STATION 3" ,20 ,"RAILROAD COMMISSIONER" ,20 ,"CHRISTI CRADDICK" ,"REP" ,"Total" ,4 ,
"038-FIRE STATION 3" ,30 ,"RAILROAD COMMISSIONER" ,10 ,"GREG PARKER" ,"REP" ,"ELECTION DAY" ,4 ,
"038-FIRE STATION 3" ,30 ,"RAILROAD COMMISSIONER" ,10 ,"GREG PARKER" ,"REP" ,"PAPER EDAY" ,0 ,
"038-FIRE STATION 3" ,30 ,"RAILROAD COMMISSIONER" ,10 ,"GREG PARKER" ,"REP" ,"EARLY VOTING" ,3 ,
"038-FIRE STATION 3" ,30 ,"RAILROAD COMMISSIONER" ,10 ,"GREG PARKER" ,"REP" ,"PAPER EARLY" ,1 ,
"038-FIRE STATION 3" ,30 ,"RAILROAD COMMISSIONER" ,10 ,"GREG PARKER" ,"REP" ,"Total" ,8 ,
"038-FIRE STATION 3" ,30 ,"RAILROAD COMMISSIONER" ,20 ,"BARRY SMITHERMAN" ,"REP" ,"ELECTION DAY" ,2 ,
"038-FIRE STATION 3" ,30 ,"RAILROAD COMMISSIONER" ,20 ,"BARRY SMITHERMAN" ,"REP" ,"PAPER EDAY" ,0 ,
"038-FIRE STATION 3" ,30 ,"RAILROAD COMMISSIONER" ,20 ,"BARRY SMITHERMAN" ,"REP" ,"EARLY VOTING" ,0 ,
"038-FIRE STATION 3" ,30 ,"RAILROAD COMMISSIONER" ,20 ,"BARRY SMITHERMAN" ,"REP" ,"PAPER EARLY" ,0 ,
"038-FIRE STATION 3" ,30 ,"RAILROAD COMMISSIONER" ,20 ,"BARRY SMITHERMAN" ,"REP" ,"Total" ,2 ,
"038-FIRE STATION 3" ,35 ,"JUSTICE, SUPREME COURT, 4" ,10 ,"DAVID MEDINA" ,"REP" ,"ELECTION DAY" ,0 ,
"038-FIRE STATION 3" ,35 ,"JUSTICE, SUPREME COURT, 4" ,10 ,"DAVID MEDINA" ,"REP" ,"PAPER EDAY" ,0 ,
"038-FIRE STATION 3" ,35 ,"JUSTICE, SUPREME COURT, 4" ,10 ,"DAVID MEDINA" ,"REP" ,"EARLY VOTING" ,2 ,
"038-FIRE STATION 3" ,35 ,"JUSTICE, SUPREME COURT, 4" ,10 ,"DAVID MEDINA" ,"REP" ,"PAPER EARLY" ,0 ,
"038-FIRE STATION 3" ,35 ,"JUSTICE, SUPREME COURT, 4" ,10 ,"DAVID MEDINA" ,"REP" ,"Total" ,2 ,
"038-FIRE STATION 3" ,35 ,"JUSTICE, SUPREME COURT, 4" ,20 ,"JOHN DEVINE" ,"REP" ,"ELECTION DAY" ,5 ,
"038-FIRE STATION 3" ,35 ,"JUSTICE, SUPREME COURT, 4" ,20 ,"JOHN DEVINE" ,"REP" ,"PAPER EDAY" ,0 ,
"038-FIRE STATION 3" ,35 ,"JUSTICE, SUPREME COURT, 4" ,20 ,"JOHN DEVINE" ,"REP" ,"EARLY VOTING" ,1 ,
"038-FIRE STATION 3" ,35 ,"JUSTICE, SUPREME COURT, 4" ,20 ,"JOHN DEVINE" ,"REP" ,"PAPER EARLY" ,1 ,
"038-FIRE STATION 3" ,35 ,"JUSTICE, SUPREME COURT, 4" ,20 ,"JOHN DEVINE" ,"REP" ,"Total" ,7 ,
"038-FIRE STATION 3" ,70 ,"US SENATOR" ,10 ,"PAUL SADLER" ,"DEM" ,"ELECTION DAY" ,24 ,
"038-FIRE STATION 3" ,70 ,"US SENATOR" ,10 ,"PAUL SADLER" ,"DEM" ,"PAPER EDAY" ,0 ,
"038-FIRE STATION 3" ,70 ,"US SENATOR" ,10 ,"PAUL SADLER" ,"DEM" ,"EARLY VOTING" ,20 ,
"038-FIRE STATION 3" ,70 ,"US SENATOR" ,10 ,"PAUL SADLER" ,"DEM" ,"PAPER EARLY" ,0 ,
"038-FIRE STATION 3" ,70 ,"US SENATOR" ,10 ,"PAUL SADLER" ,"DEM" ,"Total" ,44 ,
"038-FIRE STATION 3" ,70 ,"US SENATOR" ,20 ,"GRADY YARBROUGH" ,"DEM" ,"ELECTION DAY" ,9 ,
"038-FIRE STATION 3" ,70 ,"US SENATOR" ,20 ,"GRADY YARBROUGH" ,"DEM" ,"PAPER EDAY" ,0 ,
"038-FIRE STATION 3" ,70 ,"US SENATOR" ,20 ,"GRADY YARBROUGH" ,"DEM" ,"EARLY VOTING" ,8 ,
"038-FIRE STATION 3" ,70 ,"US SENATOR" ,20 ,"GRADY YARBROUGH" ,"DEM" ,"PAPER EARLY" ,1 ,
"038-FIRE STATION 3" ,70 ,"US SENATOR" ,20 ,"GRADY YARBROUGH" ,"DEM" ,"Total" ,18 ,
"038-FIRE STATION 3" ,90 ,"JUSTICE, 8TH COURT OF APPEALS DISTRICT, PLACE 2" ,10 ,"YVONNE RODRIGUEZ" ,"DEM" ,"ELECTION DAY" ,18 ,
"038-FIRE STATION 3" ,90 ,"JUSTICE, 8TH COURT OF APPEALS DISTRICT, PLACE 2" ,10 ,"YVONNE RODRIGUEZ" ,"DEM" ,"PAPER EDAY" ,0 ,
"038-FIRE STATION 3" ,90 ,"JUSTICE, 8TH COURT OF APPEALS DISTRICT, PLACE 2" ,10 ,"YVONNE RODRIGUEZ" ,"DEM" ,"EARLY VOTING" ,18 ,
"038-FIRE STATION 3" ,90 ,"JUSTICE, 8TH COURT OF APPEALS DISTRICT, PLACE 2" ,10 ,"YVONNE RODRIGUEZ" ,"DEM" ,"PAPER EARLY" ,1 ,
"038-FIRE STATION 3" ,90 ,"JUSTICE, 8TH COURT OF APPEALS DISTRICT, PLACE 2" ,10 ,"YVONNE RODRIGUEZ" ,"DEM" ,"Total" ,37 ,
"038-FIRE STATION 3" ,90 ,"JUSTICE, 8TH COURT OF APPEALS DISTRICT, PLACE 2" ,20 ,"MARCOS LIZARRAGA" ,"DEM" ,"ELECTION DAY" ,26 ,
"038-FIRE STATION 3" ,90 ,"JUSTICE, 8TH COURT OF APPEALS DISTRICT, PLACE 2" ,20 ,"MARCOS LIZARRAGA" ,"DEM" ,"PAPER EDAY" ,0 ,
"038-FIRE STATION 3" ,90 ,"JUSTICE, 8TH COURT OF APPEALS DISTRICT, PLACE 2" ,20 ,"MARCOS LIZARRAGA" ,"DEM" ,"EARLY VOTING" ,15 ,
"038-FIRE STATION 3" ,90 ,"JUSTICE, 8TH COURT OF APPEALS DISTRICT, PLACE 2" ,20 ,"MARCOS LIZARRAGA" ,"DEM" ,"PAPER EARLY" ,2 ,
"038-FIRE STATION 3" ,90 ,"JUSTICE, 8TH COURT OF APPEALS DISTRICT, PLACE 2" ,20 ,"MARCOS LIZARRAGA" ,"DEM" ,"Total" ,43 ,
"038-FIRE STATION 3" ,100 ,"DISTRICT JUDGE, 41ST JUDICIAL DISTRICT" ,10 ,"MIKE CERVANTES" ,"DEM" ,"ELECTION DAY" ,21 ,
"038-FIRE STATION 3" ,100 ,"DISTRICT JUDGE, 41ST JUDICIAL DISTRICT" ,10 ,"MIKE CERVANTES" ,"DEM" ,"PAPER EDAY" ,0 ,
"038-FIRE STATION 3" ,100 ,"DISTRICT JUDGE, 41ST JUDICIAL DISTRICT" ,10 ,"MIKE CERVANTES" ,"DEM" ,"EARLY VOTING" ,17 ,
"038-FIRE STATION 3" ,100 ,"DISTRICT JUDGE, 41ST JUDICIAL DISTRICT" ,10 ,"MIKE CERVANTES" ,"DEM" ,"PAPER EARLY" ,2 ,
"038-FIRE STATION 3" ,100 ,"DISTRICT JUDGE, 41ST JUDICIAL DISTRICT" ,10 ,"MIKE CERVANTES" ,"DEM" ,"Total" ,40 ,
"038-FIRE STATION 3" ,100 ,"DISTRICT JUDGE, 41ST JUDICIAL DISTRICT" ,20 ,"ANNA PEREZ" ,"DEM" ,"ELECTION DAY" ,21 ,
"038-FIRE STATION 3" ,100 ,"DISTRICT JUDGE, 41ST JUDICIAL DISTRICT" ,20 ,"ANNA PEREZ" ,"DEM" ,"PAPER EDAY" ,0 ,
"038-FIRE STATION 3" ,100 ,"DISTRICT JUDGE, 41ST JUDICIAL DISTRICT" ,20 ,"ANNA PEREZ" ,"DEM" ,"EARLY VOTING" ,15 ,
"038-FIRE STATION 3" ,100 ,"DISTRICT JUDGE, 41ST JUDICIAL DISTRICT" ,20 ,"ANNA PEREZ" ,"DEM" ,"PAPER EARLY" ,1 ,
"038-FIRE STATION 3" ,100 ,"DISTRICT JUDGE, 41ST JUDICIAL DISTRICT" ,20 ,"ANNA PEREZ" ,"DEM" ,"Total" ,37 ,
"038-FIRE STATION 3" ,110 ,"DISTRICT JUDGE, 388TH JUDICIAL DISTRICT" ,10 ,"LAURA STRATHMANN" ,"DEM" ,"ELECTION DAY" ,17 ,
"038-FIRE STATION 3" ,110 ,"DISTRICT JUDGE, 388TH JUDICIAL DISTRICT" ,10 ,"LAURA STRATHMANN" ,"DEM" ,"PAPER EDAY" ,0 ,
"038-FIRE STATION 3" ,110 ,"DISTRICT JUDGE, 388TH JUDICIAL DISTRICT" ,10 ,"LAURA STRATHMANN" ,"DEM" ,"EARLY VOTING" ,17 ,
"038-FIRE STATION 3" ,110 ,"DISTRICT JUDGE, 388TH JUDICIAL DISTRICT" ,10 ,"LAURA STRATHMANN" ,"DEM" ,"PAPER EARLY" ,2 ,
"038-FIRE STATION 3" ,110 ,"DISTRICT JUDGE, 388TH JUDICIAL DISTRICT" ,10 ,"LAURA STRATHMANN" ,"DEM" ,"Total" ,36 ,
"038-FIRE STATION 3" ,110 ,"DISTRICT JUDGE, 388TH JUDICIAL DISTRICT" ,20 ,"LUCILA CAMARENA" ,"DEM" ,"ELECTION DAY" ,25 ,
"038-FIRE STATION 3" ,110 ,"DISTRICT JUDGE, 388TH JUDICIAL DISTRICT" ,20 ,"LUCILA CAMARENA" ,"DEM" ,"PAPER EDAY" ,0 ,
"038-FIRE STATION 3" ,110 ,"DISTRICT JUDGE, 388TH JUDICIAL DISTRICT" ,20 ,"LUCILA CAMARENA" ,"DEM" ,"EARLY VOTING" ,16 ,
"038-FIRE STATION 3" ,110 ,"DISTRICT JUDGE, 388TH JUDICIAL DISTRICT" ,20 ,"LUCILA CAMARENA" ,"DEM" ,"PAPER EARLY" ,1 ,
"038-FIRE STATION 3" ,110 ,"DISTRICT JUDGE, 388TH JUDICIAL DISTRICT" ,20 ,"LUCILA CAMARENA" ,"DEM" ,"Total" ,42 ,
"038-FIRE STATION 3" ,120 ,"DISTRICT JUDGE, 448TH JUDICIAL DISTRICT" ,10 ,"SERGIO ENRIQUEZ" ,"DEM" ,"ELECTION DAY" ,27 ,
"038-FIRE STATION 3" ,120 ,"DISTRICT JUDGE, 448TH JUDICIAL DISTRICT" ,10 ,"SERGIO ENRIQUEZ" ,"DEM" ,"PAPER EDAY" ,0 ,
"038-FIRE STATION 3" ,120 ,"DISTRICT JUDGE, 448TH JUDICIAL DISTRICT" ,10 ,"SERGIO ENRIQUEZ" ,"DEM" ,"EARLY VOTING" ,21 ,
"038-FIRE STATION 3" ,120 ,"DISTRICT JUDGE, 448TH JUDICIAL DISTRICT" ,10 ,"SERGIO ENRIQUEZ" ,"DEM" ,"PAPER EARLY" ,1 ,
"038-FIRE STATION 3" ,120 ,"DISTRICT JUDGE, 448TH JUDICIAL DISTRICT" ,10 ,"SERGIO ENRIQUEZ" ,"DEM" ,"Total" ,49 ,
"038-FIRE STATION 3" ,120 ,"DISTRICT JUDGE, 448TH JUDICIAL DISTRICT" ,20 ,"REGINA ARDITTI" ,"DEM" ,"ELECTION DAY" ,16 ,
"038-FIRE STATION 3" ,120 ,"DISTRICT JUDGE, 448TH JUDICIAL DISTRICT" ,20 ,"REGINA ARDITTI" ,"DEM" ,"PAPER EDAY" ,0 ,
"038-FIRE STATION 3" ,120 ,"DISTRICT JUDGE, 448TH JUDICIAL DISTRICT" ,20 ,"REGINA ARDITTI" ,"DEM" ,"EARLY VOTING" ,12 ,
"038-FIRE STATION 3" ,120 ,"DISTRICT JUDGE, 448TH JUDICIAL DISTRICT" ,20 ,"REGINA ARDITTI" ,"DEM" ,"PAPER EARLY" ,2 ,
"038-FIRE STATION 3" ,120 ,"DISTRICT JUDGE, 448TH JUDICIAL DISTRICT" ,20 ,"REGINA ARDITTI" ,"DEM" ,"Total" ,30 ,
"038-FIRE STATION 3" ,130 ,"CRIMINAL DISTRICT JUDGE, COURT NO. 1" ,10 ,"THERESA CABALLERO TC" ,"DEM" ,"ELECTION DAY" ,20 ,
"038-FIRE STATION 3" ,130 ,"CRIMINAL DISTRICT JUDGE, COURT NO. 1" ,10 ,"THERESA CABALLERO TC" ,"DEM" ,"PAPER EDAY" ,0 ,
"038-FIRE STATION 3" ,130 ,"CRIMINAL DISTRICT JUDGE, COURT NO. 1" ,10 ,"THERESA CABALLERO TC" ,"DEM" ,"EARLY VOTING" ,12 ,
"038-FIRE STATION 3" ,130 ,"CRIMINAL DISTRICT JUDGE, COURT NO. 1" ,10 ,"THERESA CABALLERO TC" ,"DEM" ,"PAPER EARLY" ,0 ,
"038-FIRE STATION 3" ,130 ,"CRIMINAL DISTRICT JUDGE, COURT NO. 1" ,10 ,"THERESA CABALLERO TC" ,"DEM" ,"Total" ,32 ,
"038-FIRE STATION 3" ,130 ,"CRIMINAL DISTRICT JUDGE, COURT NO. 1" ,20 ,"DIANE NAVARRETE" ,"DEM" ,"ELECTION DAY" ,24 ,
"038-FIRE STATION 3" ,130 ,"CRIMINAL DISTRICT JUDGE, COURT NO. 1" ,20 ,"DIANE NAVARRETE" ,"DEM" ,"PAPER EDAY" ,0 ,
"038-FIRE STATION 3" ,130 ,"CRIMINAL DISTRICT JUDGE, COURT NO. 1" ,20 ,"DIANE NAVARRETE" ,"DEM" ,"EARLY VOTING" ,23 ,
"038-FIRE STATION 3" ,130 ,"CRIMINAL DISTRICT JUDGE, COURT NO. 1" ,20 ,"DIANE NAVARRETE" ,"DEM" ,"PAPER EARLY" ,2 ,
"038-FIRE STATION 3" ,130 ,"CRIMINAL DISTRICT JUDGE, COURT NO. 1" ,20 ,"DIANE NAVARRETE" ,"DEM" ,"Total" ,49 ,
"039-SUN PLAZA HOUSING" ,10 ,"US SENATOR" ,10 ,"TED CRUZ" ,"REP" ,"ELECTION DAY" ,1 ,
"039-SUN PLAZA HOUSING" ,10 ,"US SENATOR" ,10 ,"TED CRUZ" ,"REP" ,"PAPER EDAY" ,0 ,
"039-SUN PLAZA HOUSING" ,10 ,"US SENATOR" ,10 ,"TED CRUZ" ,"REP" ,"EARLY VOTING" ,2 ,
"039-SUN PLAZA HOUSING" ,10 ,"US SENATOR" ,10 ,"TED CRUZ" ,"REP" ,"PAPER EARLY" ,0 ,
"039-SUN PLAZA HOUSING" ,10 ,"US SENATOR" ,10 ,"TED CRUZ" ,"REP" ,"Total" ,3 ,
"039-SUN PLAZA HOUSING" ,10 ,"US SENATOR" ,20 ,"DAVID DEWHURST" ,"REP" ,"ELECTION DAY" ,0 ,
"039-SUN PLAZA HOUSING" ,10 ,"US SENATOR" ,20 ,"DAVID DEWHURST" ,"REP" ,"PAPER EDAY" ,0 ,
"039-SUN PLAZA HOUSING" ,10 ,"US SENATOR" ,20 ,"DAVID DEWHURST" ,"REP" ,"EARLY VOTING" ,0 ,
"039-SUN PLAZA HOUSING" ,10 ,"US SENATOR" ,20 ,"DAVID DEWHURST" ,"REP" ,"PAPER EARLY" ,0 ,
"039-SUN PLAZA HOUSING" ,10 ,"US SENATOR" ,20 ,"DAVID DEWHURST" ,"REP" ,"Total" ,0 ,
"039-SUN PLAZA HOUSING" ,20 ,"RAILROAD COMMISSIONER" ,10 ,"WARREN CHISUM" ,"REP" ,"ELECTION DAY" ,0 ,
"039-SUN PLAZA HOUSING" ,20 ,"RAILROAD COMMISSIONER" ,10 ,"WARREN CHISUM" ,"REP" ,"PAPER EDAY" ,0 ,
"039-SUN PLAZA HOUSING" ,20 ,"RAILROAD COMMISSIONER" ,10 ,"WARREN CHISUM" ,"REP" ,"EARLY VOTING" ,1 ,
"039-SUN PLAZA HOUSING" ,20 ,"RAILROAD COMMISSIONER" ,10 ,"WARREN CHISUM" ,"REP" ,"PAPER EARLY" ,0 ,
"039-SUN PLAZA HOUSING" ,20 ,"RAILROAD COMMISSIONER" ,10 ,"WARREN CHISUM" ,"REP" ,"Total" ,1 ,
"039-SUN PLAZA HOUSING" ,20 ,"RAILROAD COMMISSIONER" ,20 ,"CHRISTI CRADDICK" ,"REP" ,"ELECTION DAY" ,1 ,
"039-SUN PLAZA HOUSING" ,20 ,"RAILROAD COMMISSIONER" ,20 ,"CHRISTI CRADDICK" ,"REP" ,"PAPER EDAY" ,0 ,
"039-SUN PLAZA HOUSING" ,20 ,"RAILROAD COMMISSIONER" ,20 ,"CHRISTI CRADDICK" ,"REP" ,"EARLY VOTING" ,1 ,
"039-SUN PLAZA HOUSING" ,20 ,"RAILROAD COMMISSIONER" ,20 ,"CHRISTI CRADDICK" ,"REP" ,"PAPER EARLY" ,0 ,
"039-SUN PLAZA HOUSING" ,20 ,"RAILROAD COMMISSIONER" ,20 ,"CHRISTI CRADDICK" ,"REP" ,"Total" ,2 ,
"039-SUN PLAZA HOUSING" ,30 ,"RAILROAD COMMISSIONER" ,10 ,"GREG PARKER" ,"REP" ,"ELECTION DAY" ,0 ,
"039-SUN PLAZA HOUSING" ,30 ,"RAILROAD COMMISSIONER" ,10 ,"GREG PARKER" ,"REP" ,"PAPER EDAY" ,0 ,
"039-SUN PLAZA HOUSING" ,30 ,"RAILROAD COMMISSIONER" ,10 ,"GREG PARKER" ,"REP" ,"EARLY VOTING" ,1 ,
"039-SUN PLAZA HOUSING" ,30 ,"RAILROAD COMMISSIONER" ,10 ,"GREG PARKER" ,"REP" ,"PAPER EARLY" ,0 ,
"039-SUN PLAZA HOUSING" ,30 ,"RAILROAD COMMISSIONER" ,10 ,"GREG PARKER" ,"REP" ,"Total" ,1 ,
"039-SUN PLAZA HOUSING" ,30 ,"RAILROAD COMMISSIONER" ,20 ,"BARRY SMITHERMAN" ,"REP" ,"ELECTION DAY" ,1 ,
"039-SUN PLAZA HOUSING" ,30 ,"RAILROAD COMMISSIONER" ,20 ,"BARRY SMITHERMAN" ,"REP" ,"PAPER EDAY" ,0 ,
"039-SUN PLAZA HOUSING" ,30 ,"RAILROAD COMMISSIONER" ,20 ,"BARRY SMITHERMAN" ,"REP" ,"EARLY VOTING" ,2 ,
"039-SUN PLAZA HOUSING" ,30 ,"RAILROAD COMMISSIONER" ,20 ,"BARRY SMITHERMAN" ,"REP" ,"PAPER EARLY" ,0 ,
"039-SUN PLAZA HOUSING" ,30 ,"RAILROAD COMMISSIONER" ,20 ,"BARRY SMITHERMAN" ,"REP" ,"Total" ,3 ,
"039-SUN PLAZA HOUSING" ,35 ,"JUSTICE, SUPREME COURT, 4" ,10 ,"DAVID MEDINA" ,"REP" ,"ELECTION DAY" ,0 ,
"039-SUN PLAZA HOUSING" ,35 ,"JUSTICE, SUPREME COURT, 4" ,10 ,"DAVID MEDINA" ,"REP" ,"PAPER EDAY" ,0 ,
