,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Donald J. Trump / Michael R. Pence,486,82.37%,29,,374,83
DEM Joseph R. Biden / Kamala D.Harris,97,16.44%,20,,68,9
"LIB Jo Jorgensen / Jeremy ""Spike"" Cohen",4,0.68%,0,,3,1
GRN Howie Hawkins / Angela Walker,3,0.51%,0,,2,1
Write-In Totals,0,0.00%,0,,0,0
Total Votes Cast,590,100.00%,49,,447,94
US Senator,,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP John Cornyn,475,80.65%,31,,365,79
"DEM Mary ""MJ"" Hegar",106,18.00%,18,,76,12
LIB Kerry Douglas McKennon,5,0.85%,0,,3,2
GRN David B. Collins,3,0.51%,0,,3,0
Write-In Totals,0,0.00%,0,,0,0
Total Votes Cast,589,100.00%,49,,447,93
"US Representative, Dist 10",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Michael McCaul,485,83.05%,30,,374,81
DEM Mike Siegel,95,16.27%,19,,65,11
LIB Roy Ericksen,4,0.68%,0,,3,1
Total Votes Cast,584,100.00%,49,,442,93
Summary Results Report,,,,OFFICIAL RESULTS,,
2020 General Election,,,,,,
3-Nov-20,,,,Fayette,,
20 Hostyn,,,,,,
Railroad Commissioner,,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
"REP James ""Jim"" Wright",471,80.38%,29,,365,77
DEM Chrysta Castaneda,99,16.89%,19,,68,12
LIB Matt Sterett,8,1.37%,1,,5,2
"GRN Katija ""Kat"" Gruene",8,1.37%,1,,6,1
Total Votes Cast,586,100.00%,50,,444,92
"Chief Justice, Supreme Court",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Nathan Hecht,477,81.82%,30,,368,79
DEM Amy Clark Meachum,98,16.81%,18,,71,9
LIB Mark Ash,8,1.37%,2,,4,2
Total Votes Cast,583,100.00%,50,,443,90
"Justice, Supreme Court, Pl 6",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Jane Bland,489,84.17%,31,,379,79
DEM Kathy Cheng,92,15.83%,19,,63,10
Total Votes Cast,581,100.00%,50,,442,89
Summary Results Report,,,,OFFICIAL RESULTS,,
2020 General Election,,,,,,
3-Nov-20,,,,Fayette,,
20 Hostyn,,,,,,
"Justice, Supreme Court, Pl 7",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Jeff Boyd,477,81.96%,30,,370,77
DEM Staci Williams,99,17.01%,19,,71,9
LIB William Bryan Strange III,6,1.03%,0,,4,2
Total Votes Cast,582,100.00%,49,,445,88
"Justice, Supreme Court, Pl 8",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Brett Busby,483,82.99%,30,,372,81
DEM Gisela D. Triana,91,15.64%,20,,64,7
LIB Tom Oxford,8,1.37%,0,,6,2
Total Votes Cast,582,100.00%,50,,442,90
"Judge, Ct of Crim App, Pl 3",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Bert Richardson,483,82.71%,30,,373,80
DEM Elizabeth Davis Frizell,101,17.29%,20,,71,10
Total Votes Cast,584,100.00%,50,,444,90
"Judge, Ct of Crim App, Pl 4",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Kevin Patrick Yeary,479,82.87%,28,,374,77
DEM Tina Clinton,99,17.13%,21,,69,9
Total Votes Cast,578,100.00%,49,,443,86
Summary Results Report,,,,OFFICIAL RESULTS,,
2020 General Election,,,,,,
3-Nov-20,,,,Fayette,,
20 Hostyn,,,,,,
"Judge, Ct of Crim App, Pl 9",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP David Newell,483,83.42%,29,,375,79
DEM Brandon Birmingham,96,16.58%,19,,69,8
Total Votes Cast,579,100.00%,48,,444,87
"Member, State BoE, Dist 10",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Tom Maynard,467,80.94%,29,,358,80
DEM Marsha Burnett-Webster,99,17.16%,20,,71,8
LIB Trip Seibold,11,1.91%,1,,9,1
Total Votes Cast,577,100.00%,50,,438,89
"State Senator, Dist 18",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Lois W. Kolkhorst,495,85.05%,31,,381,83
DEM Michael Antalan,87,14.95%,19,,59,9
Total Votes Cast,582,100.00%,50,,440,92
"State Representative, Dist 13",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Ben Leman,527,100.00%,32,,416,79
Total Votes Cast,527,100.00%,32,,416,79
Summary Results Report,,,,OFFICIAL RESULTS,,
2020 General Election,,,,,,
3-Nov-20,,,,Fayette,,
20 Hostyn,,,,,,
"Chief Justice, 3rd Ct of App Dist",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Jeff Rose,486,83.79%,30,,376,80
DEM Darlene Byrne,94,16.21%,20,,65,9
Total Votes Cast,580,100.00%,50,,441,89
County Attorney,,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
DEM Peggy S. Supak,451,100.00%,35,,353,63
Total Votes Cast,451,100.00%,35,,353,63
Sheriff,,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Keith Korenek,548,100.00%,35,,427,86
Total Votes Cast,548,100.00%,35,,427,86
County Tax Assessor-Collector,,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Rosalinda G. Adamcik,494,100.00%,31,,398,65
Total Votes Cast,494,100.00%,31,,398,65
County Commissioner Pct 3,,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Harvey Berckenhoff,538,100.00%,36,,417,85
Total Votes Cast,538,100.00%,36,,417,85
Summary Results Report,,,,OFFICIAL RESULTS,,
2020 General Election,,,,,,
3-Nov-20,,,,Fayette,,
20 Hostyn,,,,,,
Constable Pct 3,,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Robert H. Chambers,536,100.00%,36,,418,82
Total Votes Cast,536,100.00%,36,,418,82
Board of Trustee Position 4 FISD,,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
Ramon Lopez Jr,4,100.00%,0,,4,0
Total Votes Cast,4,100.00%,0,,4,0
Board of Trustee Position 5 FISD,,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
LaVerne Dornak,1,25.00%,0,,1,0
Dan Sullivan,3,75.00%,0,,3,0
Total Votes Cast,4,100.00%,0,,4,0
Summary Results Report,,,,OFFICIAL RESULTS,,
2020 General Election,,,,,,
3-Nov-20,,,,Fayette,,
21 Swiss Alp,,,,,,
President / Vice-President,,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Donald J. Trump / Michael R. Pence,179,85.65%,15,,106,58
DEM Joseph R. Biden / Kamala D.Harris,30,14.35%,7,,14,9
"LIB Jo Jorgensen / Jeremy ""Spike"" Cohen",0,0.00%,0,,0,0
GRN Howie Hawkins / Angela Walker,0,0.00%,0,,0,0
Write-In Totals,0,0.00%,0,,0,0
Total Votes Cast,209,100.00%,22,,120,67
US Senator,,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP John Cornyn,176,84.62%,15,,107,54
"DEM Mary ""MJ"" Hegar",30,14.42%,7,,12,11
LIB Kerry Douglas McKennon,1,0.48%,0,,0,1
GRN David B. Collins,1,0.48%,0,,1,0
Write-In Totals,0,0.00%,0,,0,0
Total Votes Cast,208,100.00%,22,,120,66
"US Representative, Dist 10",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Michael McCaul,177,85.92%,15,,106,56
DEM Mike Siegel,26,12.62%,7,,9,10
LIB Roy Ericksen,3,1.46%,0,,2,1
Total Votes Cast,206,100.00%,22,,117,67
Summary Results Report,,,,OFFICIAL RESULTS,,
2020 General Election,,,,,,
3-Nov-20,,,,Fayette,,
21 Swiss Alp,,,,,,
Railroad Commissioner,,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
"REP James ""Jim"" Wright",172,82.69%,14,,106,52
DEM Chrysta Castaneda,32,15.38%,7,,13,12
LIB Matt Sterett,4,1.92%,1,,0,3
"GRN Katija ""Kat"" Gruene",0,0.00%,0,,0,0
Total Votes Cast,208,100.00%,22,,119,67
"Chief Justice, Supreme Court",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Nathan Hecht,176,84.62%,14,,105,57
DEM Amy Clark Meachum,29,13.94%,7,,12,10
LIB Mark Ash,3,1.44%,1,,2,0
Total Votes Cast,208,100.00%,22,,119,67
"Justice, Supreme Court, Pl 6",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Jane Bland,181,87.44%,15,,108,58
DEM Kathy Cheng,26,12.56%,7,,11,8
Total Votes Cast,207,100.00%,22,,119,66
Summary Results Report,,,,OFFICIAL RESULTS,,
2020 General Election,,,,,,
3-Nov-20,,,,Fayette,,
21 Swiss Alp,,,,,,
"Justice, Supreme Court, Pl 7",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Jeff Boyd,175,84.13%,14,,106,55
DEM Staci Williams,28,13.46%,6,,11,11
LIB William Bryan Strange III,5,2.40%,2,,2,1
Total Votes Cast,208,100.00%,22,,119,67
"Justice, Supreme Court, Pl 8",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Brett Busby,177,85.10%,15,,106,56
DEM Gisela D. Triana,27,12.98%,6,,11,10
LIB Tom Oxford,4,1.92%,1,,2,1
Total Votes Cast,208,100.00%,22,,119,67
"Judge, Ct of Crim App, Pl 3",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Bert Richardson,183,87.98%,15,,109,59
DEM Elizabeth Davis Frizell,25,12.02%,7,,10,8
Total Votes Cast,208,100.00%,22,,119,67
"Judge, Ct of Crim App, Pl 4",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Kevin Patrick Yeary,179,86.47%,16,,107,56
DEM Tina Clinton,28,13.53%,6,,12,10
Total Votes Cast,207,100.00%,22,,119,66
Summary Results Report,,,,OFFICIAL RESULTS,,
2020 General Election,,,,,,
3-Nov-20,,,,Fayette,,
21 Swiss Alp,,,,,,
"Judge, Ct of Crim App, Pl 9",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP David Newell,175,84.95%,16,,107,52
DEM Brandon Birmingham,31,15.05%,6,,12,13
Total Votes Cast,206,100.00%,22,,119,65
"Member, State BoE, Dist 10",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Tom Maynard,174,84.06%,14,,104,56
DEM Marsha Burnett-Webster,28,13.53%,6,,12,10
LIB Trip Seibold,5,2.42%,2,,2,1
Total Votes Cast,207,100.00%,22,,118,67
"State Senator, Dist 18",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Lois W. Kolkhorst,186,89.42%,19,,108,59
DEM Michael Antalan,22,10.58%,3,,11,8
Total Votes Cast,208,100.00%,22,,119,67
"State Representative, Dist 13",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Ben Leman,187,100.00%,18,,112,57
Total Votes Cast,187,100.00%,18,,112,57
Summary Results Report,,,,OFFICIAL RESULTS,,
2020 General Election,,,,,,
3-Nov-20,,,,Fayette,,
21 Swiss Alp,,,,,,
"Chief Justice, 3rd Ct of App Dist",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Jeff Rose,181,87.44%,16,,107,58
DEM Darlene Byrne,26,12.56%,6,,11,9
Total Votes Cast,207,100.00%,22,,118,67
County Attorney,,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
DEM Peggy S. Supak,157,100.00%,16,,93,48
Total Votes Cast,157,100.00%,16,,93,48
Sheriff,,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Keith Korenek,194,100.00%,21,,112,61
Total Votes Cast,194,100.00%,21,,112,61
County Tax Assessor-Collector,,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Rosalinda G. Adamcik,174,100.00%,15,,110,49
Total Votes Cast,174,100.00%,15,,110,49
Constable Pct 4,,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Jason Strickland,192,100.00%,20,,113,59
Total Votes Cast,192,100.00%,20,,113,59
Summary Results Report,,,,OFFICIAL RESULTS,,
2020 General Election,,,,,,
3-Nov-20,,,,Fayette,,
22 Ammannsville,,,,,,
President / Vice-President,,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Donald J. Trump / Michael R. Pence,118,78.67%,9,,49,60
DEM Joseph R. Biden / Kamala D.Harris,32,21.33%,9,,18,5
"LIB Jo Jorgensen / Jeremy ""Spike"" Cohen",0,0.00%,0,,0,0
GRN Howie Hawkins / Angela Walker,0,0.00%,0,,0,0
Write-In Totals,0,0.00%,0,,0,0
Total Votes Cast,150,100.00%,18,,67,65
US Senator,,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP John Cornyn,117,78.00%,10,,48,59
"DEM Mary ""MJ"" Hegar",33,22.00%,8,,19,6
LIB Kerry Douglas McKennon,0,0.00%,0,,0,0
GRN David B. Collins,0,0.00%,0,,0,0
Write-In Totals,0,0.00%,0,,0,0
Total Votes Cast,150,100.00%,18,,67,65
"US Representative, Dist 10",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Michael McCaul,122,82.99%,12,,48,62
DEM Mike Siegel,25,17.01%,5,,17,3
LIB Roy Ericksen,0,0.00%,0,,0,0
Total Votes Cast,147,100.00%,17,,65,65
Summary Results Report,,,,OFFICIAL RESULTS,,
2020 General Election,,,,,,
3-Nov-20,,,,Fayette,,
22 Ammannsville,,,,,,
Railroad Commissioner,,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
"REP James ""Jim"" Wright",114,77.55%,10,,49,55
DEM Chrysta Castaneda,30,20.41%,7,,16,7
LIB Matt Sterett,3,2.04%,0,,2,1
"GRN Katija ""Kat"" Gruene",0,0.00%,0,,0,0
Total Votes Cast,147,100.00%,17,,67,63
"Chief Justice, Supreme Court",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Nathan Hecht,117,81.25%,12,,49,56
DEM Amy Clark Meachum,25,17.36%,5,,16,4
LIB Mark Ash,2,1.39%,0,,2,0
Total Votes Cast,144,100.00%,17,,67,60
"Justice, Supreme Court, Pl 6",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Jane Bland,118,81.94%,12,,52,54
DEM Kathy Cheng,26,18.06%,5,,15,6
Total Votes Cast,144,100.00%,17,,67,60
Summary Results Report,,,,OFFICIAL RESULTS,,
2020 General Election,,,,,,
3-Nov-20,,,,Fayette,,
22 Ammannsville,,,,,,
"Justice, Supreme Court, Pl 7",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Jeff Boyd,113,78.47%,9,,50,54
DEM Staci Williams,29,20.14%,8,,15,6
LIB William Bryan Strange III,2,1.39%,0,,2,0
Total Votes Cast,144,100.00%,17,,67,60
"Justice, Supreme Court, Pl 8",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Brett Busby,117,81.82%,11,,51,55
DEM Gisela D. Triana,25,17.48%,6,,15,4
LIB Tom Oxford,1,0.70%,0,,1,0
Total Votes Cast,143,100.00%,17,,67,59
"Judge, Ct of Crim App, Pl 3",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Bert Richardson,117,81.25%,11,,51,55
DEM Elizabeth Davis Frizell,27,18.75%,6,,16,5
Total Votes Cast,144,100.00%,17,,67,60
"Judge, Ct of Crim App, Pl 4",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Kevin Patrick Yeary,117,81.25%,11,,50,56
DEM Tina Clinton,27,18.75%,6,,17,4
Total Votes Cast,144,100.00%,17,,67,60
Summary Results Report,,,,OFFICIAL RESULTS,,
2020 General Election,,,,,,
3-Nov-20,,,,Fayette,,
22 Ammannsville,,,,,,
"Judge, Ct of Crim App, Pl 9",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP David Newell,117,82.39%,10,,50,57
DEM Brandon Birmingham,25,17.61%,7,,16,2
Total Votes Cast,142,100.00%,17,,66,59
"Member, State BoE, Dist 10",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Tom Maynard,113,79.02%,12,,45,56
DEM Marsha Burnett-Webster,30,20.98%,5,,20,5
LIB Trip Seibold,0,0.00%,0,,0,0
Total Votes Cast,143,100.00%,17,,65,61
"State Senator, Dist 18",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Lois W. Kolkhorst,123,84.83%,14,,50,59
DEM Michael Antalan,22,15.17%,3,,15,4
Total Votes Cast,145,100.00%,17,,65,63
"State Representative, Dist 13",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Ben Leman,128,100.00%,13,,57,58
Total Votes Cast,128,100.00%,13,,57,58
Summary Results Report,,,,OFFICIAL RESULTS,,
2020 General Election,,,,,,
3-Nov-20,,,,Fayette,,
22 Ammannsville,,,,,,
"Chief Justice, 3rd Ct of App Dist",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Jeff Rose,115,80.42%,11,,48,56
DEM Darlene Byrne,28,19.58%,6,,17,5
Total Votes Cast,143,100.00%,17,,65,61
County Attorney,,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
DEM Peggy S. Supak,107,100.00%,11,,56,40
Total Votes Cast,107,100.00%,11,,56,40
Sheriff,,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Keith Korenek,135,100.00%,13,,59,63
Total Votes Cast,135,100.00%,13,,59,63
County Tax Assessor-Collector,,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Rosalinda G. Adamcik,115,100.00%,6,,58,51
Total Votes Cast,115,100.00%,6,,58,51
Constable Pct 4,,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Jason Strickland,131,100.00%,13,,57,61
Total Votes Cast,131,100.00%,13,,57,61
Summary Results Report,,,,OFFICIAL RESULTS,,
2020 General Election,,,,,,
3-Nov-20,,,,Fayette,,
23 Holman,,,,,,
President / Vice-President,,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Donald J. Trump / Michael R. Pence,165,83.76%,5,,77,83
DEM Joseph R. Biden / Kamala D.Harris,30,15.23%,5,,14,11
"LIB Jo Jorgensen / Jeremy ""Spike"" Cohen",0,0.00%,0,,0,0
GRN Howie Hawkins / Angela Walker,1,0.51%,0,,0,1
Write-In Totals,1,0.51%,0,,0,1
Total Votes Cast,197,100.00%,10,,91,96
US Senator,,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP John Cornyn,165,83.33%,7,,77,81
"DEM Mary ""MJ"" Hegar",32,16.16%,3,,15,14
LIB Kerry Douglas McKennon,0,0.00%,0,,0,0
GRN David B. Collins,1,0.51%,0,,0,1
Write-In Totals,0,0.00%,0,,0,0
Total Votes Cast,198,100.00%,10,,92,96
"US Representative, Dist 10",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Michael McCaul,168,86.60%,6,,76,86
DEM Mike Siegel,25,12.89%,4,,12,9
LIB Roy Ericksen,1,0.52%,0,,1,0
Total Votes Cast,194,100.00%,10,,89,95
Summary Results Report,,,,OFFICIAL RESULTS,,
2020 General Election,,,,,,
3-Nov-20,,,,Fayette,,
23 Holman,,,,,,
Railroad Commissioner,,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
"REP James ""Jim"" Wright",164,84.10%,5,,75,84
DEM Chrysta Castaneda,28,14.36%,4,,15,9
LIB Matt Sterett,2,1.03%,0,,2,0
"GRN Katija ""Kat"" Gruene",1,0.51%,0,,0,1
Total Votes Cast,195,100.00%,9,,92,94
"Chief Justice, Supreme Court",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Nathan Hecht,163,85.34%,5,,74,84
DEM Amy Clark Meachum,26,13.61%,4,,14,8
LIB Mark Ash,2,1.05%,0,,1,1
Total Votes Cast,191,100.00%,9,,89,93
"Justice, Supreme Court, Pl 6",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Jane Bland,165,86.84%,6,,75,84
DEM Kathy Cheng,25,13.16%,3,,13,9
Total Votes Cast,190,100.00%,9,,88,93
Summary Results Report,,,,OFFICIAL RESULTS,,
2020 General Election,,,,,,
3-Nov-20,,,,Fayette,,
23 Holman,,,,,,
"Justice, Supreme Court, Pl 7",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Jeff Boyd,162,85.71%,5,,76,81
DEM Staci Williams,23,12.17%,4,,11,8
LIB William Bryan Strange III,4,2.12%,0,,3,1
Total Votes Cast,189,100.00%,9,,90,90
"Justice, Supreme Court, Pl 8",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Brett Busby,163,85.34%,5,,74,84
DEM Gisela D. Triana,25,13.09%,4,,13,8
LIB Tom Oxford,3,1.57%,0,,2,1
Total Votes Cast,191,100.00%,9,,89,93
"Judge, Ct of Crim App, Pl 3",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Bert Richardson,166,86.46%,5,,77,84
DEM Elizabeth Davis Frizell,26,13.54%,4,,13,9
Total Votes Cast,192,100.00%,9,,90,93
"Judge, Ct of Crim App, Pl 4",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Kevin Patrick Yeary,161,86.56%,5,,76,80
DEM Tina Clinton,25,13.44%,4,,12,9
Total Votes Cast,186,100.00%,9,,88,89
Summary Results Report,,,,OFFICIAL RESULTS,,
2020 General Election,,,,,,
3-Nov-20,,,,Fayette,,
23 Holman,,,,,,
"Judge, Ct of Crim App, Pl 9",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP David Newell,164,86.32%,5,,76,83
DEM Brandon Birmingham,26,13.68%,4,,13,9
Total Votes Cast,190,100.00%,9,,89,92
"Member, State BoE, Dist 10",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Tom Maynard,160,85.56%,5,,72,83
DEM Marsha Burnett-Webster,26,13.90%,4,,12,10
LIB Trip Seibold,1,0.53%,0,,1,0
Total Votes Cast,187,100.00%,9,,85,93
"State Senator, Dist 18",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Lois W. Kolkhorst,166,86.46%,7,,76,83
DEM Michael Antalan,26,13.54%,3,,12,11
Total Votes Cast,192,100.00%,10,,88,94
"State Representative, Dist 13",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Ben Leman,179,100.00%,6,,83,90
Total Votes Cast,179,100.00%,6,,83,90
Summary Results Report,,,,OFFICIAL RESULTS,,
2020 General Election,,,,,,
3-Nov-20,,,,Fayette,,
23 Holman,,,,,,
"Chief Justice, 3rd Ct of App Dist",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Jeff Rose,162,86.17%,4,,73,85
DEM Darlene Byrne,26,13.83%,4,,13,9
Total Votes Cast,188,100.00%,8,,86,94
County Attorney,,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
DEM Peggy S. Supak,137,100.00%,6,,66,65
Total Votes Cast,137,100.00%,6,,66,65
Sheriff,,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Keith Korenek,184,100.00%,9,,84,91
Total Votes Cast,184,100.00%,9,,84,91
County Tax Assessor-Collector,,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Rosalinda G. Adamcik,169,100.00%,7,,80,82
Total Votes Cast,169,100.00%,7,,80,82
Constable Pct 4,,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Jason Strickland,178,100.00%,7,,82,89
Total Votes Cast,178,100.00%,7,,82,89
Summary Results Report,,,,OFFICIAL RESULTS,,
2020 General Election,,,,,,
3-Nov-20,,,,Fayette,,
24 Dubina,,,,,,
President / Vice-President,,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Donald J. Trump / Michael R. Pence,169,84.08%,13,,84,72
DEM Joseph R. Biden / Kamala D.Harris,31,15.42%,10,,9,12
"LIB Jo Jorgensen / Jeremy ""Spike"" Cohen",0,0.00%,0,,0,0
GRN Howie Hawkins / Angela Walker,0,0.00%,0,,0,0
Write-In Totals,1,0.50%,1,,0,0
Total Votes Cast,201,100.00%,24,,93,84
US Senator,,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP John Cornyn,167,84.77%,13,,84,70
"DEM Mary ""MJ"" Hegar",27,13.71%,10,,7,10
LIB Kerry Douglas McKennon,1,0.51%,0,,1,0
GRN David B. Collins,2,1.02%,1,,0,1
Write-In Totals,0,0.00%,0,,0,0
Total Votes Cast,197,100.00%,24,,92,81
"US Representative, Dist 10",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Michael McCaul,169,87.11%,16,,81,72
DEM Mike Siegel,24,12.37%,8,,9,7
LIB Roy Ericksen,1,0.52%,0,,0,1
Total Votes Cast,194,100.00%,24,,90,80
Summary Results Report,,,,OFFICIAL RESULTS,,
2020 General Election,,,,,,
3-Nov-20,,,,Fayette,,
24 Dubina,,,,,,
Railroad Commissioner,,,,,,
