Political_subdivision,Election_date,Election_name,Total Prov Ballots,Total Prov Counted,Precinct_number,Reg_Voters,Race_name,Candidate_name,Party_code,Early_Votes,Election_votes
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,118,2346,Comptroller of Public Accounts,Tim Mahoney,DEM,21,38
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,118,2346,Commissioner of the General Land Office,Miguel Suazo,DEM,38,52
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,118,2346,Commissioner of the General Land Office,Tex Morgan,DEM,3,4
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,118,2346,Commissioner of Agriculture,Kim Olson,DEM,34,51
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,118,2346,Railroad Commissioner,Roman McAllen,DEM,22,40
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,118,2346,Railroad Commissioner,Chris Spellmon,DEM,16,14
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,118,2346,"Justice, Supreme Court, Place 2",Steven Kirkland,DEM,34,49
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,118,2346,"Justice, Supreme Court, Place 4",R.K. Sandill,DEM,32,48
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,118,2346,"Justice, Supreme Court, Place 6",Kathy Cheng,DEM,31,51
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,118,2346,"Presiding Judge, Court of Criminal Appeals",Maria T. (Terri) Jackson,DEM,35,49
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,118,2346,"Judge, Court of Criminal Appeals, Place 7",Ramona Franklin,DEM,33,50
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,118,2346,"Member, State Board of Education, District No. 2",Michelle Arévalo Dávila,DEM,27,36
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,118,2346,"Member, State Board of Education, District No. 2","Ruben Cortez, Jr.",DEM,18,23
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,118,2346,"State Representative,
District No. 43",Dee Ann Torres Miller,DEM,35,50
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,118,2346,"Chief Justice, 13th Court of Appeals District",Ray Thomas,DEM,6,13
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,118,2346,"Chief Justice, 13th Court of Appeals District",Dori Contreras,DEM,38,46
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,118,2346,"Justice, 13th Court of Appeals District, Place No. 2",Nora Longoria,DEM,39,49
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,118,2346,"Justice, 13th Court of Appeals District, Place No. 4",Rudy Delgado,DEM,41,50
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,118,2346,"Justice, 13th Court of Appeals District, Place No. 5",Gina Benavides,DEM,40,52
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,118,2346,County Clerk,Gracie Alaniz-Gonzales,DEM,43,55
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,118,2346,"Justice of the Peace,
Precinct No. 5",Nere Villarreal,DEM,40,51
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,118,2346,"Constable, Precinct No. 5
Unexpired Term",Valde Ramirez,DEM,44,53
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,118,2346,Proposition #1,Yes,DEM,42,56
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,118,2346,Proposition #1,No,DEM,3,3
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,118,2346,Proposition #2,Yes,DEM,42,57
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,118,2346,Proposition #2,No,DEM,4,1
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,118,2346,Proposition #3,Yes,DEM,42,56
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,118,2346,Proposition #3,No,DEM,4,4
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,118,2346,Proposition #4,Yes,DEM,42,58
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,118,2346,Proposition #4,No,DEM,4,1
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,118,2346,Proposition #5,Yes,DEM,40,58
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,118,2346,Proposition #5,No,DEM,3,2
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,118,2346,Proposition #6,Yes,DEM,43,58
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,118,2346,Proposition #6,No,DEM,2,1
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,118,2346,Proposition #7,Yes,DEM,44,59
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,118,2346,Proposition #7,No,DEM,1,1
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,118,2346,Proposition #8,Yes,DEM,38,55
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,118,2346,Proposition #8,No,DEM,6,3
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,118,2346,Proposition #9,Yes,DEM,41,58
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,118,2346,Proposition #9,No,DEM,2,1
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,118,2346,Proposition #10,Yes,DEM,41,58
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,118,2346,Proposition #10,No,DEM,3,1
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,118,2346,Proposition #11,Yes,DEM,44,56
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,118,2346,Proposition #11,No,DEM,2,2
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,118,2346,Proposition #12,Yes,DEM,42,54
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,118,2346,Proposition #12,No,DEM,1,3
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,119,1200,United States Senator,Beto O'Rourke,DEM,20,16
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,119,1200,United States Senator,Edward Kimbrough,DEM,8,1
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,119,1200,United States Senator,Sema Hernandez,DEM,3,7
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,119,1200,"United States Representative, District No. 27",Ronnie McDonald,DEM,6,6
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,119,1200,"United States Representative, District No. 27",Raul (Roy) Barrera,DEM,8,6
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,119,1200,"United States Representative, District No. 27",Vanessa Edwards Foster,DEM,7,5
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,119,1200,"United States Representative, District No. 27",Eric Holguin,DEM,10,7
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,119,1200,Governor,"Cedric Davis, Sr.",DEM,2,5
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,119,1200,Governor,Adrian Ocegueda,DEM,0,1
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,119,1200,Governor,Lupe Valdez,DEM,10,9
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,119,1200,Governor,Joe Mumbach,DEM,0,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,119,1200,Governor,Tom Wakely,DEM,6,1
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,119,1200,Governor,Andrew White,DEM,9,6
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,119,1200,Governor,Grady Yarbrough,DEM,2,1
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,119,1200,Governor,James Jolly Clark,DEM,0,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,119,1200,Governor,Jeffrey Payne,DEM,1,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,119,1200,Lieutenant Governor,Mike Collier,DEM,13,13
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,119,1200,Lieutenant Governor,Michael Cooper,DEM,15,9
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,119,1200,Attorney General,Justin Nelson,DEM,30,21
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,119,1200,Comptroller of Public Accounts,Joi Chevalier,DEM,11,16
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,119,1200,Comptroller of Public Accounts,Tim Mahoney,DEM,20,8
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,119,1200,Commissioner of the General Land Office,Miguel Suazo,DEM,13,15
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,119,1200,Commissioner of the General Land Office,Tex Morgan,DEM,18,8
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,119,1200,Commissioner of Agriculture,Kim Olson,DEM,30,21
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,119,1200,Railroad Commissioner,Roman McAllen,DEM,12,16
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,119,1200,Railroad Commissioner,Chris Spellmon,DEM,17,7
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,119,1200,"Justice, Supreme Court, Place 2",Steven Kirkland,DEM,30,22
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,119,1200,"Justice, Supreme Court, Place 4",R.K. Sandill,DEM,28,22
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,119,1200,"Justice, Supreme Court, Place 6",Kathy Cheng,DEM,29,22
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,119,1200,"Presiding Judge, Court of Criminal Appeals",Maria T. (Terri) Jackson,DEM,30,23
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,119,1200,"Judge, Court of Criminal Appeals, Place 7",Ramona Franklin,DEM,28,23
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,119,1200,"Member, State Board of Education, District No. 2",Michelle Arévalo Dávila,DEM,22,19
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,119,1200,"Member, State Board of Education, District No. 2","Ruben Cortez, Jr.",DEM,7,4
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,119,1200,"State Representative,
District No. 43",Dee Ann Torres Miller,DEM,29,23
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,119,1200,"Chief Justice, 13th Court of Appeals District",Ray Thomas,DEM,12,4
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,119,1200,"Chief Justice, 13th Court of Appeals District",Dori Contreras,DEM,18,20
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,119,1200,"Justice, 13th Court of Appeals District, Place No. 2",Nora Longoria,DEM,30,24
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,119,1200,"Justice, 13th Court of Appeals District, Place No. 4",Rudy Delgado,DEM,30,22
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,119,1200,"Justice, 13th Court of Appeals District, Place No. 5",Gina Benavides,DEM,29,23
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,119,1200,County Clerk,Gracie Alaniz-Gonzales,DEM,29,24
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,119,1200,Proposition #1,Yes,DEM,31,24
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,119,1200,Proposition #1,No,DEM,0,1
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,119,1200,Proposition #2,Yes,DEM,28,23
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,119,1200,Proposition #2,No,DEM,3,2
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,119,1200,Proposition #3,Yes,DEM,31,25
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,119,1200,Proposition #3,No,DEM,0,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,119,1200,Proposition #4,Yes,DEM,30,25
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,119,1200,Proposition #4,No,DEM,0,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,119,1200,Proposition #5,Yes,DEM,28,24
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,119,1200,Proposition #5,No,DEM,2,1
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,119,1200,Proposition #6,Yes,DEM,31,25
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,119,1200,Proposition #6,No,DEM,0,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,119,1200,Proposition #7,Yes,DEM,31,25
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,119,1200,Proposition #7,No,DEM,0,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,119,1200,Proposition #8,Yes,DEM,28,22
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,119,1200,Proposition #8,No,DEM,1,3
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,119,1200,Proposition #9,Yes,DEM,31,24
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,119,1200,Proposition #9,No,DEM,0,1
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,119,1200,Proposition #10,Yes,DEM,29,23
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,119,1200,Proposition #10,No,DEM,0,1
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,119,1200,Proposition #11,Yes,DEM,31,24
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,119,1200,Proposition #11,No,DEM,0,1
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,119,1200,Proposition #12,Yes,DEM,31,24
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,119,1200,Proposition #12,No,DEM,0,1
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,120,684,United States Senator,Beto O'Rourke,DEM,10,9
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,120,684,United States Senator,Edward Kimbrough,DEM,2,3
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,120,684,United States Senator,Sema Hernandez,DEM,3,1
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,120,684,"United States Representative, District No. 27",Ronnie McDonald,DEM,1,1
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,120,684,"United States Representative, District No. 27",Raul (Roy) Barrera,DEM,3,3
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,120,684,"United States Representative, District No. 27",Vanessa Edwards Foster,DEM,4,5
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,120,684,"United States Representative, District No. 27",Eric Holguin,DEM,7,3
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,120,684,Governor,"Cedric Davis, Sr.",DEM,0,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,120,684,Governor,Adrian Ocegueda,DEM,0,1
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,120,684,Governor,Lupe Valdez,DEM,5,4
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,120,684,Governor,Joe Mumbach,DEM,0,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,120,684,Governor,Tom Wakely,DEM,1,1
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,120,684,Governor,Andrew White,DEM,4,3
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,120,684,Governor,Grady Yarbrough,DEM,3,1
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,120,684,Governor,James Jolly Clark,DEM,0,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,120,684,Governor,Jeffrey Payne,DEM,1,1
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,120,684,Lieutenant Governor,Mike Collier,DEM,11,5
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,120,684,Lieutenant Governor,Michael Cooper,DEM,4,6
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,120,684,Attorney General,Justin Nelson,DEM,13,12
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,120,684,Comptroller of Public Accounts,Joi Chevalier,DEM,4,4
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,120,684,Comptroller of Public Accounts,Tim Mahoney,DEM,11,7
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,120,684,Commissioner of the General Land Office,Miguel Suazo,DEM,11,4
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,120,684,Commissioner of the General Land Office,Tex Morgan,DEM,4,7
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,120,684,Commissioner of Agriculture,Kim Olson,DEM,12,10
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,120,684,Railroad Commissioner,Roman McAllen,DEM,7,4
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,120,684,Railroad Commissioner,Chris Spellmon,DEM,7,7
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,120,684,"Justice, Supreme Court, Place 2",Steven Kirkland,DEM,12,11
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,120,684,"Justice, Supreme Court, Place 4",R.K. Sandill,DEM,12,10
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,120,684,"Justice, Supreme Court, Place 6",Kathy Cheng,DEM,12,10
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,120,684,"Presiding Judge, Court of Criminal Appeals",Maria T. (Terri) Jackson,DEM,12,11
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,120,684,"Judge, Court of Criminal Appeals, Place 7",Ramona Franklin,DEM,12,11
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,120,684,"Member, State Board of Education, District No. 2",Michelle Arévalo Dávila,DEM,6,8
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,120,684,"Member, State Board of Education, District No. 2","Ruben Cortez, Jr.",DEM,7,4
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,120,684,"State Representative,
District No. 43",Dee Ann Torres Miller,DEM,12,11
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,120,684,"Chief Justice, 13th Court of Appeals District",Ray Thomas,DEM,4,4
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,120,684,"Chief Justice, 13th Court of Appeals District",Dori Contreras,DEM,10,8
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,120,684,"Justice, 13th Court of Appeals District, Place No. 2",Nora Longoria,DEM,13,11
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,120,684,"Justice, 13th Court of Appeals District, Place No. 4",Rudy Delgado,DEM,12,11
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,120,684,"Justice, 13th Court of Appeals District, Place No. 5",Gina Benavides,DEM,12,12
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,120,684,County Clerk,Gracie Alaniz-Gonzales,DEM,13,12
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,120,684,Proposition #1,Yes,DEM,13,12
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,120,684,Proposition #1,No,DEM,2,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,120,684,Proposition #2,Yes,DEM,13,13
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,120,684,Proposition #2,No,DEM,1,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,120,684,Proposition #3,Yes,DEM,14,13
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,120,684,Proposition #3,No,DEM,0,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,120,684,Proposition #4,Yes,DEM,13,13
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,120,684,Proposition #4,No,DEM,2,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,120,684,Proposition #5,Yes,DEM,12,13
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,120,684,Proposition #5,No,DEM,3,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,120,684,Proposition #6,Yes,DEM,13,13
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,120,684,Proposition #6,No,DEM,0,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,120,684,Proposition #7,Yes,DEM,14,13
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,120,684,Proposition #7,No,DEM,0,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,120,684,Proposition #8,Yes,DEM,14,13
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,120,684,Proposition #8,No,DEM,1,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,120,684,Proposition #9,Yes,DEM,13,13
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,120,684,Proposition #9,No,DEM,1,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,120,684,Proposition #10,Yes,DEM,15,13
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,120,684,Proposition #10,No,DEM,0,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,120,684,Proposition #11,Yes,DEM,14,12
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,120,684,Proposition #11,No,DEM,0,1
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,120,684,Proposition #12,Yes,DEM,15,13
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,120,684,Proposition #12,No,DEM,0,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,121,2052,United States Senator,Beto O'Rourke,DEM,34,23
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,121,2052,United States Senator,Edward Kimbrough,DEM,2,8
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,121,2052,United States Senator,Sema Hernandez,DEM,13,19
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,121,2052,"United States Representative, District No. 27",Ronnie McDonald,DEM,1,3
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,121,2052,"United States Representative, District No. 27",Raul (Roy) Barrera,DEM,21,29
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,121,2052,"United States Representative, District No. 27",Vanessa Edwards Foster,DEM,9,14
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,121,2052,"United States Representative, District No. 27",Eric Holguin,DEM,17,4
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,121,2052,Governor,"Cedric Davis, Sr.",DEM,5,5
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,121,2052,Governor,Adrian Ocegueda,DEM,5,4
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,121,2052,Governor,Lupe Valdez,DEM,18,17
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,121,2052,Governor,Joe Mumbach,DEM,0,3
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,121,2052,Governor,Tom Wakely,DEM,0,3
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,121,2052,Governor,Andrew White,DEM,13,6
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,121,2052,Governor,Grady Yarbrough,DEM,3,5
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,121,2052,Governor,James Jolly Clark,DEM,0,1
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,121,2052,Governor,Jeffrey Payne,DEM,2,4
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,121,2052,Lieutenant Governor,Mike Collier,DEM,24,27
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,121,2052,Lieutenant Governor,Michael Cooper,DEM,19,21
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,121,2052,Attorney General,Justin Nelson,DEM,41,47
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,121,2052,Comptroller of Public Accounts,Joi Chevalier,DEM,16,23
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,121,2052,Comptroller of Public Accounts,Tim Mahoney,DEM,26,25
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,121,2052,Commissioner of the General Land Office,Miguel Suazo,DEM,41,35
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,121,2052,Commissioner of the General Land Office,Tex Morgan,DEM,6,13
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,121,2052,Commissioner of Agriculture,Kim Olson,DEM,37,46
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,121,2052,Railroad Commissioner,Roman McAllen,DEM,27,27
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,121,2052,Railroad Commissioner,Chris Spellmon,DEM,14,20
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,121,2052,"Justice, Supreme Court, Place 2",Steven Kirkland,DEM,35,42
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,121,2052,"Justice, Supreme Court, Place 4",R.K. Sandill,DEM,35,43
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,121,2052,"Justice, Supreme Court, Place 6",Kathy Cheng,DEM,38,41
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,121,2052,"Presiding Judge, Court of Criminal Appeals",Maria T. (Terri) Jackson,DEM,40,44
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,121,2052,"Judge, Court of Criminal Appeals, Place 7",Ramona Franklin,DEM,40,42
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,121,2052,"Member, State Board of Education, District No. 2",Michelle Arévalo Dávila,DEM,36,30
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,121,2052,"Member, State Board of Education, District No. 2","Ruben Cortez, Jr.",DEM,11,18
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,121,2052,"State Representative,
District No. 43",Dee Ann Torres Miller,DEM,44,44
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,121,2052,"Chief Justice, 13th Court of Appeals District",Ray Thomas,DEM,6,16
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,121,2052,"Chief Justice, 13th Court of Appeals District",Dori Contreras,DEM,41,33
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,121,2052,"Justice, 13th Court of Appeals District, Place No. 2",Nora Longoria,DEM,43,44
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,121,2052,"Justice, 13th Court of Appeals District, Place No. 4",Rudy Delgado,DEM,38,41
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,121,2052,"Justice, 13th Court of Appeals District, Place No. 5",Gina Benavides,DEM,43,42
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,121,2052,County Clerk,Gracie Alaniz-Gonzales,DEM,44,45
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,121,2052,Proposition #1,Yes,DEM,48,47
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,121,2052,Proposition #1,No,DEM,1,2
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,121,2052,Proposition #2,Yes,DEM,46,45
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,121,2052,Proposition #2,No,DEM,3,3
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,121,2052,Proposition #3,Yes,DEM,47,42
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,121,2052,Proposition #3,No,DEM,0,8
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,121,2052,Proposition #4,Yes,DEM,46,45
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,121,2052,Proposition #4,No,DEM,1,5
